,FileName,CustomerID,InvoiceID,Rating,Stars,Mstars
7372,review07372.dat,4693,S11932600064,5/5,5,5
7373,review07373.dat,9782,S22850600013,5/5,5,5
7374,review07374.dat,6659,S09216200013,3/5,3,5
7375,review07375.dat,8041,INV-01349900019,5/5,5,5
7376,review07376.dat,5662,S16483100038,4/5,4,5
7377,review07377.dat,6697,S09587600028,3/5,3,5
7378,review07378.dat,8164,S21412000045,1/5,1,5
7379,review07379.dat,3005,INV-02308400043,2/5,2,5
7380,review07380.dat,9000,S27668100045,2/5,2,5
7381,review07381.dat,8709,S14611400015,4/5,4,5
7382,review07382.dat,6871,S16348900129,1/5,1,5
7383,review07383.dat,4842,INV-05384500026,4/5,4,5
7384,review07384.dat,2428,S23821900004,1/5,1,5
7385,review07385.dat,9965,S15171400016,4/5,4,5
7386,review07386.dat,4752,INV-00924200136,3/5,3,5
7387,review07387.dat,4983,INV-02450900012,3/5,3,5
7388,review07388.dat,9838,S08263100023,4/5,4,5
7389,review07389.dat,3697,S33130300010,5/5,5,5
7390,review07390.dat,7014,S25568700022,1/5,1,5
7391,review07391.dat,2281,INV-02014200001,5/5,5,5
7392,review07392.dat,9694,S12004300046,4/5,4,5
7393,review07393.dat,2143,INV-06570500063,4/5,4,5
7394,review07394.dat,2428,S16366000301,3/5,3,5
7395,review07395.dat,4831,S07120100028,5/5,5,5
7396,review07396.dat,2127,INV-05320600018,2/5,2,5
7397,review07397.dat,4896,S05027400021,5/5,5,5
7398,review07398.dat,8587,S09036800023,4/5,4,5
7399,review07399.dat,4602,INV-03752700014,3/5,3,5
7400,review07400.dat,3197,S10773400047,2/5,2,5
7401,review07401.dat,4945,INV-09226200055,1/5,1,5
7402,review07402.dat,6877,S29580200071,3/5,3,5
7403,review07403.dat,1839,S20717200003,2/5,2,5
7404,review07404.dat,2393,INV-07084100118,4/5,4,5
7405,review07405.dat,9526,INV-05657500138,1/5,1,5
7406,review07406.dat,9988,S22522700017,2/5,2,5
7407,review07407.dat,2342,S31002000012,2/5,2,5
7408,review07408.dat,7131,S27553200007,4/5,4,5
7409,review07409.dat,6382,S16352300004,5/5,5,5
7410,review07410.dat,4986,S06349200120,5/5,5,5
7411,review07411.dat,5150,S12213200103,2/5,2,5
7412,review07412.dat,1163,S16213700122,2/5,2,5
7413,review07413.dat,1812,INV-05789500005,2/5,2,5
7414,review07414.dat,9679,S28387000015,4/5,4,5
7415,review07415.dat,7609,S11458000013,2/5,2,5
7416,review07416.dat,9526,S24124000231,2/5,2,5
7417,review07417.dat,2528,S10851800042,5/5,5,5
7418,review07418.dat,1522,S10730700014,2/5,2,5
7419,review07419.dat,7063,INV-00908400148,2/5,2,5
7420,review07420.dat,7422,S14489300002,3/5,3,5
7421,review07421.dat,2437,S11616600002,3/5,3,5
7422,review07422.dat,6993,S30891300035,2/5,2,5
7423,review07423.dat,6118,INV-07096900079,3/5,3,5
7424,review07424.dat,7989,S13912200018,4/5,4,5
7425,review07425.dat,6940,INV-03487400047,3/5,3,5
7426,review07426.dat,2447,S33959700074,3/5,3,5
7427,review07427.dat,3780,S26427300074,3/5,3,5
7428,review07428.dat,5086,S07603600016,3/5,3,5
7429,review07429.dat,3378,S26499000041,4/5,4,5
7430,review07430.dat,5981,S32709500004,2/5,2,5
7431,review07431.dat,8841,INV-01424200012,2/5,2,5
7432,review07432.dat,8139,S13651200050,5/5,5,5
7433,review07433.dat,5509,S13120200041,1/5,1,5
7434,review07434.dat,7989,S25402400039,2/5,2,5
7435,review07435.dat,9260,INV-02159800056,3/5,3,5
7436,review07436.dat,5164,S09851400073,3/5,3,5
7437,review07437.dat,3900,S06289500184,1/5,1,5
7438,review07438.dat,8912,S18703200139,4/5,4,5
7439,review07439.dat,6437,INV-06573500037,5/5,5,5
7440,review07440.dat,1969,S12154300003,2/5,2,5
7441,review07441.dat,1984,S13908600039,5/5,5,5
7442,review07442.dat,2127,INV-05660900092,4/5,4,5
7443,review07443.dat,5275,S05134700007,1/5,1,5
7444,review07444.dat,8568,INV-03692600054,3/5,3,5
7445,review07445.dat,9784,S09767400143,1/5,1,5
7446,review07446.dat,2891,S14490600015,4/5,4,5
7447,review07447.dat,3590,S14640800011,3/5,3,5
7448,review07448.dat,6041,INV-02306800172,2/5,2,5
7449,review07449.dat,5264,S08749000019,2/5,2,5
7450,review07450.dat,5383,S10099700020,4/5,4,5
7451,review07451.dat,7478,S25861500116,5/5,5,5
7452,review07452.dat,4943,INV-05130500045,2/5,2,5
7453,review07453.dat,1553,S29715400067,1/5,1,5
7454,review07454.dat,8024,S23770300021,1/5,1,5
7455,review07455.dat,6758,S31556100088,2/5,2,5
7456,review07456.dat,5914,INV-02540500027,5/5,5,5
7457,review07457.dat,9245,S05513700053,3/5,3,5
7458,review07458.dat,6400,S20999100117,3/5,3,5
7459,review07459.dat,7712,S10108800032,3/5,3,5
7460,review07460.dat,5927,S12131000090,4/5,4,5
7461,review07461.dat,4376,INV-05914900235,2/5,2,5
7462,review07462.dat,3470,S10248000016,2/5,2,5
7463,review07463.dat,1561,S26132800038,1/5,1,5
7464,review07464.dat,3387,S08206000243,4/5,4,5
7465,review07465.dat,6342,S08966100016,3/5,3,5
7466,review07466.dat,2749,S28459100009,2/5,2,5
7467,review07467.dat,4212,S29308000030,5/5,5,5
7468,review07468.dat,5631,S11670800037,5/5,5,5
7469,review07469.dat,9361,S15849400078,5/5,5,5
7470,review07470.dat,4934,S14197600100,5/5,5,5
7471,review07471.dat,5296,S20817200019,4/5,4,5
7472,review07472.dat,8247,S13649000044,4/5,4,5
7473,review07473.dat,9849,S05662600035,2/5,2,5
7474,review07474.dat,1834,S08122200047,5/5,5,5
7475,review07475.dat,9984,S32786600166,5/5,5,5
7476,review07476.dat,3576,INV-00326300085,1/5,1,5
7477,review07477.dat,1118,S33123400029,1/5,1,5
7478,review07478.dat,1832,INV-02539200026,3/5,3,5
7479,review07479.dat,4703,S29151200039,1/5,1,5
7480,review07480.dat,2782,S11752900028,4/5,4,5
7481,review07481.dat,2257,S17478700047,1/5,1,5
7482,review07482.dat,5367,INV-07504100009,2/5,2,5
7483,review07483.dat,3711,S22768300006,5/5,5,5
7484,review07484.dat,9484,INV-01650100021,3/5,3,5
7485,review07485.dat,9463,S31270900092,4/5,4,5
7486,review07486.dat,5490,S17906100014,2/5,2,5
7487,review07487.dat,7845,INV-05130300012,1/5,1,5
7488,review07488.dat,6319,S25150900036,2/5,2,5
7489,review07489.dat,9117,S26886300049,3/5,3,5
7490,review07490.dat,2840,INV-03290900089,1/5,1,5
7491,review07491.dat,3266,S12259300056,2/5,2,5
7492,review07492.dat,8719,INV-01141900008,2/5,2,5
7493,review07493.dat,2151,S30562300004,1/5,1,5
7494,review07494.dat,5086,S26389400017,2/5,2,5
7495,review07495.dat,9037,S04368300007,1/5,1,5
7496,review07496.dat,6344,S33858000025,2/5,2,5
7497,review07497.dat,6658,INV-09141200033,5/5,5,5
7498,review07498.dat,2462,S19432800006,5/5,5,5
7499,review07499.dat,5937,S16725800166,4/5,4,5
7500,review07500.dat,2864,S15314600198,5/5,5,5
7501,review07501.dat,1261,INV-08101700012,5/5,5,5
7502,review07502.dat,4399,INV-05246300007,2/5,2,5
7503,review07503.dat,9515,INV-04853700021,2/5,2,5
7504,review07504.dat,9231,INV-06180500082,2/5,2,5
7505,review07505.dat,9407,INV-01493600013,3/5,3,5
7506,review07506.dat,1277,S27324100025,5/5,5,5
7507,review07507.dat,4087,INV-00594900071,2/5,2,5
7508,review07508.dat,1670,S20641200045,5/5,5,5
7509,review07509.dat,8247,INV-09494900032,2/5,2,5
7510,review07510.dat,5914,S03728200100,5/5,5,5
7511,review07511.dat,7662,S32170900019,5/5,5,5
7512,review07512.dat,9375,S16082400195,4/5,4,5
7513,review07513.dat,2966,S15829300018,1/5,1,5
7514,review07514.dat,4519,S22062300032,1/5,1,5
7515,review07515.dat,8709,S30053800052,1/5,1,5
7516,review07516.dat,2074,S16592100014,1/5,1,5
7517,review07517.dat,1133,S31263800018,4/5,4,5
7518,review07518.dat,4925,INV-02311100108,5/5,5,5
7519,review07519.dat,2361,S30234600020,2/5,2,5
7520,review07520.dat,3844,S12782700020,3/5,3,5
7521,review07521.dat,2635,S20988700138,3/5,3,5
7522,review07522.dat,6462,INV-02913800130,3/5,3,5
7523,review07523.dat,8792,S30438800020,3/5,3,5
7524,review07524.dat,3595,S20897800004,5/5,5,5
7525,review07525.dat,3673,S26667900020,2/5,2,5
7526,review07526.dat,5340,S09930800081,4/5,4,5
7527,review07527.dat,6759,INV-09056300067,1/5,1,5
7528,review07528.dat,3899,S30112700025,4/5,4,5
7529,review07529.dat,7274,S11214800026,5/5,5,5
7530,review07530.dat,3391,S26374700019,4/5,4,5
7531,review07531.dat,4156,S20398800039,5/5,5,5
7532,review07532.dat,9094,S33750700092,5/5,5,5
7533,review07533.dat,3554,S23012400015,4/5,4,5
7534,review07534.dat,5075,INV-06719300017,4/5,4,5
7535,review07535.dat,9170,INV-06985600002,2/5,2,5
7536,review07536.dat,2561,INV-04727300034,3/5,3,5
7537,review07537.dat,2484,S16608100164,5/5,5,5
7538,review07538.dat,4649,S31124500083,2/5,2,5
7539,review07539.dat,8480,S17735500009,1/5,1,5
7540,review07540.dat,4113,S26259000009,3/5,3,5
7541,review07541.dat,8276,S05023700005,5/5,5,5
7542,review07542.dat,7406,S33578800011,4/5,4,5
7543,review07543.dat,8233,S14044700034,3/5,3,5
7544,review07544.dat,4808,S11728100117,1/5,1,5
7545,review07545.dat,3944,S16973800014,2/5,2,5
7546,review07546.dat,5701,S32601900005,5/5,5,5
7547,review07547.dat,3370,S11998600087,3/5,3,5
7548,review07548.dat,6888,INV-08250700062,3/5,3,5
7549,review07549.dat,6433,S32231200015,5/5,5,5
7550,review07550.dat,6213,S25399900030,5/5,5,5
7551,review07551.dat,8473,S06982300101,2/5,2,5
7552,review07552.dat,1130,S21532000047,1/5,1,5
7553,review07553.dat,6367,INV-04727500020,2/5,2,5
7554,review07554.dat,5750,S25514500038,1/5,1,5
7555,review07555.dat,8980,INV-00333000146,1/5,1,5
7556,review07556.dat,8145,INV-01497100042,3/5,3,5
7557,review07557.dat,4056,INV-01648700174,1/5,1,5
7558,review07558.dat,5381,S04568300004,1/5,1,5
7559,review07559.dat,4861,S19356100114,1/5,1,5
7560,review07560.dat,9819,S31177100032,4/5,4,5
7561,review07561.dat,5299,INV-07228400086,2/5,2,5
7562,review07562.dat,3049,S26901500022,3/5,3,5
7563,review07563.dat,5728,S25528100004,4/5,4,5
7564,review07564.dat,8179,S05502700009,3/5,3,5
7565,review07565.dat,2679,S26157700007,2/5,2,5
7566,review07566.dat,1770,S09982700068,1/5,1,5
7567,review07567.dat,7219,INV-03691600032,1/5,1,5
7568,review07568.dat,1481,S24636800025,5/5,5,5
7569,review07569.dat,8788,INV-02092200037,3/5,3,5
7570,review07570.dat,1797,S07799500135,2/5,2,5
7571,review07571.dat,9834,S07582500096,1/5,1,5
7572,review07572.dat,9862,S22243000027,2/5,2,5
7573,review07573.dat,2937,S20449800023,4/5,4,5
7574,review07574.dat,4548,INV-00459300002,5/5,5,5
7575,review07575.dat,3364,S10975400029,4/5,4,5
7576,review07576.dat,5699,S24477000009,4/5,4,5
7577,review07577.dat,4691,INV-05655200039,3/5,3,5
7578,review07578.dat,7118,S13040400034,3/5,3,5
7579,review07579.dat,4690,INV-04328200034,1/5,1,5
7580,review07580.dat,9029,S04350000027,3/5,3,5
7581,review07581.dat,4961,S20889800013,2/5,2,5
7582,review07582.dat,8445,S33374300078,2/5,2,5
7583,review07583.dat,2157,S13097000059,4/5,4,5
7584,review07584.dat,3661,S23418200032,1/5,1,5
7585,review07585.dat,3713,S23650100043,5/5,5,5
7586,review07586.dat,8511,S16857300054,2/5,2,5
7587,review07587.dat,5948,INV-01068100130,5/5,5,5
7588,review07588.dat,4315,S13902000183,2/5,2,5
7589,review07589.dat,7997,INV-09515500071,2/5,2,5
7590,review07590.dat,3486,S27089200018,1/5,1,5
7591,review07591.dat,9004,S07571900012,5/5,5,5
7592,review07592.dat,6234,S23486400008,4/5,4,5
7593,review07593.dat,1750,S11417400137,4/5,4,5
7594,review07594.dat,8910,INV-05921900032,2/5,2,5
7595,review07595.dat,5975,S33704200022,5/5,5,5
7596,review07596.dat,4614,INV-02310400021,1/5,1,5
7597,review07597.dat,4178,S12390100011,4/5,4,5
7598,review07598.dat,3271,INV-07912900022,5/5,5,5
7599,review07599.dat,4500,INV-05915600002,2/5,2,5
7600,review07600.dat,5393,S24849200273,5/5,5,5
7601,review07601.dat,5098,S17848400025,3/5,3,5
7602,review07602.dat,4313,S31629800022,3/5,3,5
7603,review07603.dat,9175,S33294200070,1/5,1,5
7604,review07604.dat,8681,S24477000122,2/5,2,5
7605,review07605.dat,9047,S31647000017,3/5,3,5
7606,review07606.dat,6051,S31764900049,4/5,4,5
7607,review07607.dat,9782,S26495900048,3/5,3,5
7608,review07608.dat,3080,S16363100112,3/5,3,5
7609,review07609.dat,7249,INV-06339600004,2/5,2,5
7610,review07610.dat,5524,S15946800012,1/5,1,5
7611,review07611.dat,5806,INV-06309500015,5/5,5,5
7612,review07612.dat,2801,S10311000004,1/5,1,5
7613,review07613.dat,6453,INV-03936400026,1/5,1,5
7614,review07614.dat,6344,INV-03691700038,4/5,4,5
7615,review07615.dat,4320,S14903600019,1/5,1,5
7616,review07616.dat,8480,S12548300008,4/5,4,5
7617,review07617.dat,2358,INV-00844500052,1/5,1,5
7618,review07618.dat,2077,S27408400075,5/5,5,5
7619,review07619.dat,9294,S11489600006,5/5,5,5
7620,review07620.dat,3608,S07302100020,3/5,3,5
7621,review07621.dat,9331,S06790000104,2/5,2,5
7622,review07622.dat,3038,S03441400003,3/5,3,5
7623,review07623.dat,3229,S20505700011,3/5,3,5
7624,review07624.dat,2263,S07584500011,4/5,4,5
7625,review07625.dat,5208,INV-01646800218,2/5,2,5
7626,review07626.dat,7416,S09467500007,1/5,1,5
7627,review07627.dat,2676,S22878000213,2/5,2,5
7628,review07628.dat,7884,INV-03488600019,3/5,3,5
7629,review07629.dat,8748,S32392600006,1/5,1,5
7630,review07630.dat,2932,INV-06309400025,2/5,2,5
7631,review07631.dat,4218,S32889100166,4/5,4,5
7632,review07632.dat,3022,INV-09069400002,4/5,4,5
7633,review07633.dat,4943,INV-00463400152,5/5,5,5
7634,review07634.dat,4834,S24545800016,4/5,4,5
7635,review07635.dat,2625,INV-00760000027,4/5,4,5
7636,review07636.dat,2508,S30169700102,5/5,5,5
7637,review07637.dat,2985,INV-02448200119,1/5,1,5
7638,review07638.dat,3935,S20999100093,2/5,2,5
7639,review07639.dat,3526,INV-01212300007,2/5,2,5
7640,review07640.dat,3387,S27420100036,1/5,1,5
7641,review07641.dat,7288,S31154700001,2/5,2,5
7642,review07642.dat,6708,S13407100037,2/5,2,5
7643,review07643.dat,9815,S28455100101,1/5,1,5
7644,review07644.dat,4199,S31364200034,1/5,1,5
7645,review07645.dat,1157,S24961800011,4/5,4,5
7646,review07646.dat,7209,S04003400016,3/5,3,5
7647,review07647.dat,4962,S05590100016,5/5,5,5
7648,review07648.dat,4163,S25898000092,4/5,4,5
7649,review07649.dat,3445,S22761600001,4/5,4,5
7650,review07650.dat,6800,S14489000064,3/5,3,5
7651,review07651.dat,6093,S09648100053,1/5,1,5
7652,review07652.dat,2204,S25759900115,4/5,4,5
7653,review07653.dat,7993,S03585300002,5/5,5,5
7654,review07654.dat,6773,S29608500012,4/5,4,5
7655,review07655.dat,7004,S03950900001,4/5,4,5
7656,review07656.dat,6887,S26637400123,1/5,1,5
7657,review07657.dat,3079,INV-02385800010,3/5,3,5
7658,review07658.dat,8376,S15568300184,5/5,5,5
7659,review07659.dat,7855,S29804000042,2/5,2,5
7660,review07660.dat,4111,INV-01870200019,2/5,2,5
7661,review07661.dat,5973,S06821900056,2/5,2,5
7662,review07662.dat,4212,S20620700026,3/5,3,5
7663,review07663.dat,3540,INV-09070500014,5/5,5,5
7664,review07664.dat,5915,S33059600016,5/5,5,5
7665,review07665.dat,3364,S28805200034,2/5,2,5
7666,review07666.dat,5147,S28331800099,3/5,3,5
7667,review07667.dat,8147,S18703000013,5/5,5,5
7668,review07668.dat,2028,INV-08921800140,4/5,4,5
7669,review07669.dat,7302,S04951100097,4/5,4,5
7670,review07670.dat,9828,INV-06583900060,2/5,2,5
7671,review07671.dat,1650,INV-05915700394,5/5,5,5
7672,review07672.dat,7107,S04009400022,5/5,5,5
7673,review07673.dat,7877,S32709500014,5/5,5,5
7674,review07674.dat,6586,S31155400030,3/5,3,5
7675,review07675.dat,4839,S05204600146,4/5,4,5
7676,review07676.dat,6925,INV-08552300081,5/5,5,5
7677,review07677.dat,6970,S23176600051,3/5,3,5
7678,review07678.dat,4156,INV-07706000047,5/5,5,5
7679,review07679.dat,7737,S07837900026,3/5,3,5
7680,review07680.dat,3833,S22581100049,2/5,2,5
7681,review07681.dat,6076,S03814000066,4/5,4,5
7682,review07682.dat,3437,S11592700025,3/5,3,5
7683,review07683.dat,8478,S13413600014,5/5,5,5
7684,review07684.dat,4744,S10255400038,5/5,5,5
7685,review07685.dat,2276,S11098000029,4/5,4,5
7686,review07686.dat,8514,S13168800012,3/5,3,5
7687,review07687.dat,7947,S21571400037,3/5,3,5
7688,review07688.dat,3457,S10255400065,2/5,2,5
7689,review07689.dat,7540,S05096300202,5/5,5,5
7690,review07690.dat,3979,S29185900064,4/5,4,5
7691,review07691.dat,8568,S32514400008,5/5,5,5
7692,review07692.dat,6039,S12000100017,2/5,2,5
7693,review07693.dat,5181,S31171500056,5/5,5,5
7694,review07694.dat,6081,INV-00746300027,3/5,3,5
7695,review07695.dat,7264,S04008700014,1/5,1,5
7696,review07696.dat,1842,S31918600038,4/5,4,5
7697,review07697.dat,6051,S13770700028,1/5,1,5
7698,review07698.dat,6250,S06747000231,3/5,3,5
7699,review07699.dat,8282,S13042700180,5/5,5,5
7700,review07700.dat,6117,S21392700043,1/5,1,5
7701,review07701.dat,6543,S24235400083,3/5,3,5
7702,review07702.dat,9095,INV-09439600014,4/5,4,5
7703,review07703.dat,4710,S08844000130,1/5,1,5
7704,review07704.dat,3839,S24593200117,2/5,2,5
7705,review07705.dat,6027,S29304100143,2/5,2,5
7706,review07706.dat,2753,S20123700022,4/5,4,5
7707,review07707.dat,3060,S09397100165,5/5,5,5
7708,review07708.dat,4713,S32112000199,3/5,3,5
7709,review07709.dat,7877,INV-01643000039,2/5,2,5
7710,review07710.dat,4207,S08759700026,4/5,4,5
7711,review07711.dat,9115,S08905300053,5/5,5,5
7712,review07712.dat,8272,INV-02449400093,1/5,1,5
7713,review07713.dat,7581,S09718800001,4/5,4,5
7714,review07714.dat,1801,S06893800017,1/5,1,5
7715,review07715.dat,5822,S05128100040,1/5,1,5
7716,review07716.dat,6567,INV-01281600018,1/5,1,5
7717,review07717.dat,1676,S08430500007,2/5,2,5
7718,review07718.dat,4494,S05028900050,3/5,3,5
7719,review07719.dat,3155,S16312900008,4/5,4,5
7720,review07720.dat,3294,S13770700122,1/5,1,5
7721,review07721.dat,3077,INV-01569200008,2/5,2,5
7722,review07722.dat,9847,INV-04191400006,3/5,3,5
7723,review07723.dat,8216,INV-00453900011,3/5,3,5
7724,review07724.dat,5964,S11338000111,3/5,3,5
7725,review07725.dat,6762,S13489800009,4/5,4,5
7726,review07726.dat,5720,S32872300061,1/5,1,5
7727,review07727.dat,8795,S17310500029,4/5,4,5
7728,review07728.dat,5115,S26435800047,5/5,5,5
7729,review07729.dat,8031,S23225400006,5/5,5,5
7730,review07730.dat,3529,S14769900358,4/5,4,5
7731,review07731.dat,5742,S22307500002,3/5,3,5
7732,review07732.dat,2428,S33997600002,1/5,1,5
7733,review07733.dat,7175,S19491300012,5/5,5,5
7734,review07734.dat,1362,S13531600045,2/5,2,5
7735,review07735.dat,2431,S04193900221,5/5,5,5
7736,review07736.dat,7181,INV-06048900044,2/5,2,5
7737,review07737.dat,2264,INV-01859800151,3/5,3,5
7738,review07738.dat,1676,S05362100087,1/5,1,5
7739,review07739.dat,7364,S28588000123,5/5,5,5
7740,review07740.dat,3582,S27231900059,3/5,3,5
7741,review07741.dat,9408,S26355600023,3/5,3,5
7742,review07742.dat,2608,S10987400100,3/5,3,5
7743,review07743.dat,6518,S15549400011,3/5,3,5
7744,review07744.dat,3763,INV-04991500021,2/5,2,5
7745,review07745.dat,1100,INV-03040200024,3/5,3,5
7746,review07746.dat,9447,S10732400063,4/5,4,5
7747,review07747.dat,4051,S23743200199,3/5,3,5
7748,review07748.dat,9996,S32067700074,2/5,2,5
7749,review07749.dat,4548,S30712200004,4/5,4,5
7750,review07750.dat,1827,INV-01506500046,4/5,4,5
7751,review07751.dat,7395,S28896800080,2/5,2,5
7752,review07752.dat,6789,INV-03551100017,5/5,5,5
7753,review07753.dat,4340,S04348500027,3/5,3,5
7754,review07754.dat,9733,S27410400007,1/5,1,5
7755,review07755.dat,5878,S33297300013,2/5,2,5
7756,review07756.dat,6878,S05436000035,2/5,2,5
7757,review07757.dat,2103,S13534900098,4/5,4,5
7758,review07758.dat,8086,S29721700007,5/5,5,5
7759,review07759.dat,9201,INV-07920800005,1/5,1,5
7760,review07760.dat,2200,INV-09489800107,5/5,5,5
7761,review07761.dat,5640,INV-09368300203,1/5,1,5
7762,review07762.dat,4498,INV-06040700015,1/5,1,5
7763,review07763.dat,3157,INV-04727100009,1/5,1,5
7764,review07764.dat,5408,INV-09494800048,5/5,5,5
7765,review07765.dat,7744,INV-06252300039,3/5,3,5
7766,review07766.dat,5506,S20761900071,5/5,5,5
7767,review07767.dat,4577,S26778500007,3/5,3,5
7768,review07768.dat,6650,S11813100170,3/5,3,5
7769,review07769.dat,1653,INV-02450000130,2/5,2,5
7770,review07770.dat,3108,INV-09491000146,5/5,5,5
7771,review07771.dat,5944,INV-05002200005,2/5,2,5
7772,review07772.dat,7676,S22472800041,5/5,5,5
7773,review07773.dat,5219,S26257800013,3/5,3,5
7774,review07774.dat,2682,S18458900007,1/5,1,5
7775,review07775.dat,4514,S26481700014,1/5,1,5
7776,review07776.dat,6634,S11938000008,3/5,3,5
7777,review07777.dat,8141,INV-08818000036,1/5,1,5
7778,review07778.dat,6800,S09426000170,3/5,3,5
7779,review07779.dat,5250,S08596200017,1/5,1,5
7780,review07780.dat,1384,INV-07688700050,4/5,4,5
7781,review07781.dat,2369,S31800100089,5/5,5,5
7782,review07782.dat,3961,S22479400122,2/5,2,5
7783,review07783.dat,9633,INV-00584800025,1/5,1,5
7784,review07784.dat,6554,S33493400158,5/5,5,5
7785,review07785.dat,8891,S22089300042,1/5,1,5
7786,review07786.dat,8155,S27944000033,4/5,4,5
7787,review07787.dat,5568,S14486900030,2/5,2,5
7788,review07788.dat,5054,S18463500025,5/5,5,5
7789,review07789.dat,2773,S30378800190,1/5,1,5
7790,review07790.dat,9154,S24718100022,1/5,1,5
7791,review07791.dat,8867,S25135900011,5/5,5,5
7792,review07792.dat,3906,S29016000044,5/5,5,5
7793,review07793.dat,2234,S04323300041,5/5,5,5
7794,review07794.dat,7374,S31676400108,4/5,4,5
7795,review07795.dat,5394,S33852200077,4/5,4,5
7796,review07796.dat,3815,S22383500066,3/5,3,5
7797,review07797.dat,3269,S28258400002,5/5,5,5
7798,review07798.dat,5803,INV-01069200003,5/5,5,5
7799,review07799.dat,6014,S08993700017,5/5,5,5
7800,review07800.dat,8854,S06067800053,3/5,3,5
7801,review07801.dat,1009,S25747400090,3/5,3,5
7802,review07802.dat,6128,INV-05254800060,5/5,5,5
7803,review07803.dat,2456,INV-04736500008,2/5,2,5
7804,review07804.dat,8568,S26189800007,4/5,4,5
7805,review07805.dat,6230,S11731200004,4/5,4,5
7806,review07806.dat,6518,S21399700064,3/5,3,5
