FileName,CostumerID,InvoiceID,Review,Stars,Mstars
review02141.dat,9714,S33595600009,3/5,3,5
review02142.dat,4801,S10057200009,4/5,4,5
review02143.dat,2423,S04161600151,1/5,1,5
review02144.dat,6074,S12643800004,3/5,3,5
review02145.dat,6702,S12643800044,4/5,4,5
review02146.dat,4726,S08624000175,3/5,3,5
review02147.dat,9373,INV-08542600063,2/5,2,5
review02148.dat,6954,S12050600074,5/5,5,5
review02149.dat,3670,S31918600094,1/5,1,5
review02150.dat,5258,S22092500016,2/5,2,5
review02151.dat,2886,INV-07691500012,4/5,4,5
review02152.dat,4244,S20001500136,4/5,4,5
review02153.dat,7665,INV-06851800092,1/5,1,5
review02154.dat,9139,S17433800054,1/5,1,5
review02155.dat,5400,INV-06188500072,5/5,5,5
review02156.dat,1713,S13908600021,1/5,1,5
review02157.dat,5323,INV-05392900095,3/5,3,5
review02158.dat,2817,INV-08247900007,5/5,5,5
review02159.dat,9943,S29449000007,3/5,3,5
review02160.dat,9410,S07493400009,4/5,4,5
review02161.dat,8624,S32147100024,1/5,1,5
review02162.dat,7889,S15703900005,1/5,1,5
review02163.dat,3666,S31791300027,4/5,4,5
review02164.dat,6268,S05893300120,5/5,5,5
review02165.dat,5493,S17848400039,1/5,1,5
review02166.dat,3484,INV-08996900022,4/5,4,5
review02167.dat,9821,S32142200058,4/5,4,5
review02168.dat,9834,S10939300023,5/5,5,5
review02169.dat,4967,S04579000042,4/5,4,5
review02170.dat,9849,S30043800085,4/5,4,5
review02171.dat,8779,S08577500021,4/5,4,5
review02172.dat,4105,S08623300046,1/5,1,5
review02173.dat,6421,S03647500005,2/5,2,5
review02174.dat,3582,S25865600109,4/5,4,5
review02175.dat,6116,S11043000031,3/5,3,5
review02176.dat,8376,S05980200030,4/5,4,5
review02177.dat,6259,S03566800006,5/5,5,5
review02178.dat,8157,S21386900067,5/5,5,5
review02179.dat,1677,INV-01650300030,5/5,5,5
review02180.dat,6400,INV-02540800016,1/5,1,5
review02181.dat,1515,S26175700002,1/5,1,5
review02182.dat,7088,INV-08389800029,5/5,5,5
review02183.dat,3198,S31802400110,5/5,5,5
review02184.dat,3162,INV-02451600024,5/5,5,5
review02185.dat,3288,S22028900025,1/5,1,5
review02186.dat,9121,INV-05792800007,1/5,1,5
review02187.dat,4121,S04570600005,3/5,3,5
review02188.dat,5420,S14651400013,3/5,3,5
review02189.dat,5771,S17701300020,4/5,4,5
review02190.dat,3342,S13896300005,5/5,5,5
review02191.dat,1332,S11592800003,1/5,1,5
review02192.dat,3594,S10402100023,2/5,2,5
review02193.dat,7109,S29406700015,4/5,4,5
review02194.dat,5482,S31184000009,2/5,2,5
review02195.dat,3349,S28463600048,2/5,2,5
review02196.dat,2399,S04949000046,5/5,5,5
review02197.dat,7198,S23618500128,3/5,3,5
review02198.dat,4064,S06177000002,4/5,4,5
review02199.dat,5136,S30770400026,5/5,5,5
review02200.dat,3177,S11056100156,3/5,3,5
review02201.dat,9123,S18936100021,3/5,3,5
review02202.dat,7181,S25558800127,1/5,1,5
review02203.dat,8768,INV-04596000023,4/5,4,5
review02204.dat,9607,S11860900026,1/5,1,5
review02205.dat,1910,INV-01506500070,2/5,2,5
review02206.dat,6849,INV-03487400049,1/5,1,5
review02207.dat,6456,S29284400001,4/5,4,5
review02208.dat,9593,S07837900022,3/5,3,5
review02209.dat,6154,S18325000039,5/5,5,5
review02210.dat,8568,S24475800125,4/5,4,5
review02211.dat,2659,S04865800312,1/5,1,5
review02212.dat,7536,S19210800161,3/5,3,5
review02213.dat,3253,S05629300014,2/5,2,5
review02214.dat,7863,S21288400003,4/5,4,5
review02215.dat,7381,S24605200107,5/5,5,5
review02216.dat,1031,S26494100055,4/5,4,5
review02217.dat,6424,INV-04736700022,1/5,1,5
review02218.dat,6554,INV-05530300029,1/5,1,5
review02219.dat,9237,S03793800035,3/5,3,5
review02220.dat,3723,S07032300087,5/5,5,5
review02221.dat,7701,S11383100056,3/5,3,5
review02222.dat,7326,INV-03682400121,3/5,3,5
review02223.dat,5058,INV-08685900030,5/5,5,5
review02224.dat,2542,S24827200009,2/5,2,5
review02225.dat,7459,S03614900270,5/5,5,5
review02226.dat,4065,S18710800039,4/5,4,5
review02227.dat,7400,S14558300092,4/5,4,5
review02228.dat,6038,S11594800050,5/5,5,5
review02229.dat,1809,S17440000040,5/5,5,5
review02230.dat,1887,INV-01493500006,5/5,5,5
review02231.dat,7595,S15836200046,2/5,2,5
review02232.dat,9320,S07489200008,2/5,2,5
review02233.dat,4690,INV-02012700074,2/5,2,5
review02234.dat,8190,S20060700023,4/5,4,5
review02235.dat,6987,S13534700007,3/5,3,5
review02236.dat,3390,S14642400041,4/5,4,5
review02237.dat,7599,INV-02916000003,5/5,5,5
review02238.dat,2547,S30194500010,4/5,4,5
review02239.dat,2876,S22317700003,2/5,2,5
review02240.dat,8630,INV-08910400002,2/5,2,5
review02241.dat,6839,S06303600056,5/5,5,5
review02242.dat,4904,S12694900046,2/5,2,5
review02243.dat,7293,S14557800045,1/5,1,5
review02244.dat,6556,INV-05254100092,3/5,3,5
review02245.dat,2575,S06545800022,1/5,1,5
review02246.dat,2961,S26700300036,1/5,1,5
review02247.dat,3900,INV-02236600026,3/5,3,5
review02248.dat,8196,INV-04461100018,5/5,5,5
review02249.dat,1101,S11214800006,4/5,4,5
review02250.dat,6825,INV-00991900008,2/5,2,5
review02251.dat,4658,INV-09070400094,4/5,4,5
review02252.dat,8116,INV-02923000023,3/5,3,5
review02253.dat,3226,S25993500005,1/5,1,5
review02254.dat,9120,S30043800092,3/5,3,5
review02255.dat,4296,S11096800017,4/5,4,5
review02256.dat,7337,INV-08921400055,4/5,4,5
review02257.dat,1132,S31908800006,2/5,2,5
review02258.dat,1082,S04008200073,5/5,5,5
review02259.dat,3559,S07572300012,2/5,2,5
review02260.dat,7841,S30961100018,1/5,1,5
review02261.dat,3933,INV-00193800075,2/5,2,5
review02262.dat,6840,S18339800140,4/5,4,5
review02263.dat,5642,S12730400197,3/5,3,5
review02264.dat,8374,S15935900144,2/5,2,5
review02265.dat,3822,INV-07687700165,4/5,4,5
review02266.dat,5541,S08968300026,4/5,4,5
review02267.dat,3394,S29137400006,4/5,4,5
review02268.dat,7391,S20145000095,3/5,3,5
review02269.dat,4142,S31679100023,2/5,2,5
review02270.dat,7057,INV-07097100020,4/5,4,5
review02271.dat,4101,S13168800061,3/5,3,5
review02272.dat,1037,INV-09372300031,4/5,4,5
review02273.dat,9202,S06869200030,1/5,1,5
review02274.dat,5262,S08661600127,1/5,1,5
review02275.dat,6285,S21948100029,3/5,3,5
review02276.dat,8719,S18590700113,4/5,4,5
review02277.dat,9817,S30438800031,1/5,1,5
review02278.dat,9856,S12439200002,3/5,3,5
review02279.dat,9226,S05320400056,4/5,4,5
review02280.dat,6417,S32176400029,1/5,1,5
review02281.dat,3279,S04347000004,2/5,2,5
review02282.dat,6244,S15641500022,1/5,1,5
review02283.dat,8149,S32034300078,5/5,5,5
review02284.dat,6994,INV-08323700010,1/5,1,5
review02285.dat,7832,S06982900172,3/5,3,5
review02286.dat,9638,S09504700145,5/5,5,5
review02287.dat,5916,S28194600114,3/5,3,5
review02288.dat,9311,S04239200043,1/5,1,5
review02289.dat,2625,S29836200200,2/5,2,5
review02290.dat,9361,INV-05246300022,2/5,2,5
review02291.dat,9336,S23043300008,2/5,2,5
review02292.dat,8337,S16734800173,3/5,3,5
review02293.dat,8666,S18458400007,3/5,3,5
review02294.dat,5211,S23993900151,3/5,3,5
review02295.dat,2619,S30863200013,1/5,1,5
review02296.dat,9389,INV-07372000029,3/5,3,5
review02297.dat,8276,INV-08692700009,2/5,2,5
review02298.dat,1832,INV-07694100004,5/5,5,5
review02299.dat,6731,S10019100033,4/5,4,5
review02300.dat,6814,S03447500110,4/5,4,5
review02301.dat,6550,S28367900048,5/5,5,5
review02302.dat,8613,S30317000007,3/5,3,5
review02303.dat,5807,S16971300121,5/5,5,5
review02304.dat,7266,INV-02924100112,4/5,4,5
review02305.dat,4920,S14642400127,1/5,1,5
review02306.dat,4005,S24423500020,1/5,1,5
review02307.dat,3300,S21656900113,3/5,3,5
review02308.dat,1651,S33600500067,1/5,1,5
review02309.dat,3654,S11223800005,1/5,1,5
review02310.dat,8466,S30299900056,2/5,2,5
review02311.dat,3168,INV-08763100004,4/5,4,5
review02312.dat,7975,INV-02730800019,3/5,3,5
review02313.dat,9084,S27041000129,1/5,1,5
review02314.dat,6637,S24465000100,4/5,4,5
review02315.dat,6823,S28291500012,4/5,4,5
review02316.dat,4642,INV-09366500014,2/5,2,5
review02317.dat,7165,S33002900017,5/5,5,5
review02318.dat,4905,S04233700033,4/5,4,5
review02319.dat,9212,INV-08404900015,2/5,2,5
review02320.dat,2325,S03769100015,4/5,4,5
review02321.dat,4718,S30736900016,5/5,5,5
review02322.dat,1185,S27287500140,2/5,2,5
review02323.dat,6990,S23860200042,4/5,4,5
review02324.dat,5408,S18830600106,1/5,1,5
review02325.dat,3198,INV-07224400149,4/5,4,5
review02326.dat,1096,S10974500001,1/5,1,5
review02327.dat,8311,S21664300022,3/5,3,5
review02328.dat,9484,S10939300040,4/5,4,5
review02329.dat,9175,S28885800008,1/5,1,5
review02330.dat,6253,S31556100048,3/5,3,5
review02331.dat,1494,S03883800110,4/5,4,5
review02332.dat,2133,S07582500118,4/5,4,5
review02333.dat,4603,S33123700013,5/5,5,5
review02334.dat,4246,S26120100025,4/5,4,5
review02335.dat,8213,INV-02164700104,3/5,3,5
review02336.dat,1418,S09769700163,4/5,4,5
review02337.dat,9898,S09806400221,3/5,3,5
review02338.dat,7087,S20190500010,2/5,2,5
review02339.dat,5986,S20001500048,2/5,2,5
review02340.dat,9492,S13881100003,5/5,5,5
review02341.dat,9388,S16979000032,5/5,5,5
review02342.dat,7333,S22875200029,3/5,3,5
review02343.dat,1919,S23157600058,3/5,3,5
review02344.dat,9275,S19546600039,3/5,3,5
review02345.dat,1737,S08114000042,1/5,1,5
review02346.dat,6778,S12995800007,2/5,2,5
review02347.dat,7078,S19225700032,4/5,4,5
review02348.dat,6395,S13734600021,5/5,5,5
review02349.dat,9312,INV-09213300002,2/5,2,5
review02350.dat,8649,S22211900183,1/5,1,5
review02351.dat,1602,S11136500057,3/5,3,5
review02352.dat,2281,S33297300019,1/5,1,5
review02353.dat,4220,INV-01141800008,1/5,1,5
review02354.dat,3891,S32878500132,3/5,3,5
review02355.dat,6294,S33733500185,2/5,2,5
review02356.dat,7513,S03475900036,5/5,5,5
review02357.dat,3436,S07722400002,3/5,3,5
review02358.dat,4002,S07190300109,2/5,2,5
review02359.dat,1355,S14349300263,5/5,5,5
review02360.dat,6181,S32140500176,4/5,4,5
review02361.dat,3059,INV-08099800076,2/5,2,5
review02362.dat,8897,S23029700002,5/5,5,5
review02363.dat,5536,INV-05515300051,2/5,2,5
review02364.dat,9836,S32135700110,3/5,3,5
review02365.dat,5359,S12257700017,1/5,1,5
review02366.dat,9648,INV-01069700046,2/5,2,5
review02367.dat,2431,S24516800036,4/5,4,5
review02368.dat,4965,INV-05530400145,4/5,4,5
review02369.dat,1198,S18209400033,3/5,3,5
review02370.dat,6825,INV-06380000014,5/5,5,5
review02371.dat,1689,S31667500046,1/5,1,5
review02372.dat,6174,S12643800039,5/5,5,5
review02373.dat,1494,S11593200011,4/5,4,5
review02374.dat,3382,S26507100188,4/5,4,5
review02375.dat,5414,INV-01859800026,5/5,5,5
review02376.dat,6316,S31186600012,3/5,3,5
review02377.dat,7909,S29260800059,2/5,2,5
review02378.dat,2528,INV-05001700076,1/5,1,5
review02379.dat,2220,S03725300007,1/5,1,5
review02380.dat,5594,INV-04727800160,1/5,1,5
review02381.dat,6279,INV-04991100130,5/5,5,5
review02382.dat,7498,S04615400073,4/5,4,5
review02383.dat,1890,S28292900001,2/5,2,5
review02384.dat,3625,S09036800232,2/5,2,5
review02385.dat,7426,S06906500012,1/5,1,5
review02386.dat,7364,S09610500090,3/5,3,5
review02387.dat,9451,S27800100019,2/5,2,5
review02388.dat,8733,S33723100109,2/5,2,5
review02389.dat,9299,S13770700091,5/5,5,5
review02390.dat,1904,S08712600074,4/5,4,5
review02391.dat,4710,S34021100019,5/5,5,5
review02392.dat,5640,S24378600006,2/5,2,5
review02393.dat,8788,S05518300126,3/5,3,5
review02394.dat,1621,S21562800019,1/5,1,5
review02395.dat,1863,S23156500005,5/5,5,5
review02396.dat,2630,S23653800016,1/5,1,5
review02397.dat,6469,INV-05914900107,5/5,5,5
review02398.dat,5020,S26677500039,2/5,2,5
review02399.dat,1494,S12512900021,4/5,4,5
review02400.dat,5704,INV-02168800119,2/5,2,5
review02401.dat,9824,S31765100019,2/5,2,5
review02402.dat,2048,S03408300189,2/5,2,5
review02403.dat,4577,S33358400072,5/5,5,5
review02404.dat,1852,INV-00463400105,3/5,3,5
review02405.dat,5469,S17979000062,2/5,2,5
review02406.dat,5577,INV-08687000030,3/5,3,5
review02407.dat,2531,S03585900016,3/5,3,5
review02408.dat,8890,S16348900013,4/5,4,5
review02409.dat,5940,INV-05791000079,1/5,1,5
review02410.dat,5571,S17100900049,4/5,4,5
review02411.dat,3158,INV-06114300057,2/5,2,5
review02412.dat,1281,INV-02236000060,1/5,1,5
review02413.dat,7214,S13177500007,2/5,2,5
review02414.dat,1136,S31270900023,5/5,5,5
review02415.dat,9247,S25701600015,1/5,1,5
review02416.dat,5616,S12131700028,4/5,4,5
review02417.dat,8894,S12930500003,4/5,4,5
review02418.dat,3258,S14253800081,1/5,1,5
review02419.dat,2563,S17464100001,3/5,3,5
review02420.dat,5616,S09318600004,2/5,2,5
review02421.dat,4409,S30792200004,4/5,4,5
review02422.dat,5355,S04199100069,5/5,5,5
review02423.dat,3748,S30486600048,5/5,5,5
review02424.dat,9259,S06306500002,2/5,2,5
review02425.dat,7374,INV-03295000022,3/5,3,5
review02426.dat,9789,S17350600015,5/5,5,5
review02427.dat,4183,S29012800027,4/5,4,5
review02428.dat,3244,S25361800060,1/5,1,5
review02429.dat,7257,S16416200038,2/5,2,5
review02430.dat,8515,S26345400037,4/5,4,5
review02431.dat,3289,S18963300010,5/5,5,5
review02432.dat,3269,S30800900004,3/5,3,5
review02433.dat,8516,INV-04072300011,4/5,4,5
review02434.dat,4256,S04228600009,5/5,5,5
review02435.dat,8136,S11541000029,4/5,4,5
review02436.dat,9047,S32186600035,3/5,3,5
review02437.dat,4087,S33362600007,2/5,2,5
review02438.dat,7629,S32214800031,2/5,2,5
review02439.dat,2909,S28856300112,1/5,1,5
review02440.dat,9029,S12394700022,2/5,2,5
review02441.dat,1137,S11459900101,3/5,3,5
review02442.dat,6644,S03434700042,1/5,1,5
review02443.dat,3856,S10086400118,3/5,3,5
review02444.dat,4529,INV-05723100050,2/5,2,5
review02445.dat,4949,S10483900025,5/5,5,5
review02446.dat,5621,S06289500087,1/5,1,5
review02447.dat,3582,S33852900111,2/5,2,5
review02448.dat,1681,S27324100023,2/5,2,5
review02449.dat,1332,INV-03557400040,4/5,4,5
review02450.dat,8617,S08261700034,3/5,3,5
review02451.dat,4156,S23226300208,5/5,5,5
review02452.dat,9414,S27567400029,4/5,4,5
review02453.dat,2325,S29141300028,5/5,5,5
review02454.dat,5565,S13551300038,1/5,1,5
review02455.dat,6089,S06233500127,5/5,5,5
review02456.dat,2231,S18574500010,1/5,1,5
review02457.dat,4594,S09469300020,1/5,1,5
review02458.dat,3448,S25102400177,4/5,4,5
review02459.dat,4702,S08861300005,5/5,5,5
review02460.dat,9579,S12086000168,5/5,5,5
review02461.dat,3833,S25486100012,2/5,2,5
review02462.dat,6042,S25860400007,2/5,2,5
review02463.dat,9515,S12558300012,1/5,1,5
review02464.dat,4949,S04871600036,3/5,3,5
review02465.dat,9385,INV-06445400005,2/5,2,5
review02466.dat,9245,S22015100020,2/5,2,5
review02467.dat,8141,INV-07082900092,1/5,1,5
review02468.dat,8004,INV-07493800027,1/5,1,5
review02469.dat,8889,S22659800026,2/5,2,5
review02470.dat,4302,S17721900003,3/5,3,5
review02471.dat,9450,S13905700001,4/5,4,5
review02472.dat,4214,S09089800049,4/5,4,5
review02473.dat,2018,INV-04459400004,2/5,2,5
review02474.dat,3899,S07215500008,2/5,2,5
review02475.dat,6718,S32253100136,1/5,1,5
review02476.dat,1897,INV-02458200002,3/5,3,5
review02477.dat,4316,S30660900109,4/5,4,5
review02478.dat,3649,INV-08184400046,1/5,1,5
review02479.dat,9277,S20261300083,1/5,1,5
review02480.dat,8687,S05363000014,3/5,3,5
review02481.dat,5928,S16237300028,3/5,3,5
review02482.dat,1018,S09349400090,5/5,5,5
review02483.dat,2083,S06601500043,5/5,5,5
review02484.dat,6024,S27865000001,2/5,2,5
review02485.dat,4241,S16347400209,4/5,4,5
review02486.dat,5247,INV-04323100011,1/5,1,5
review02487.dat,4572,INV-07932800005,4/5,4,5
review02488.dat,9112,S33489100055,3/5,3,5
review02489.dat,3389,S14252000044,5/5,5,5
review02490.dat,3090,S12121500015,3/5,3,5
review02491.dat,9202,S10939300265,3/5,3,5
review02492.dat,4526,S13201300033,4/5,4,5
review02493.dat,8986,S27532500020,1/5,1,5
review02494.dat,4715,INV-08184400025,2/5,2,5
review02495.dat,6024,INV-01351300136,5/5,5,5
review02496.dat,1687,S20575000021,1/5,1,5
review02497.dat,4906,S10340100072,5/5,5,5
review02498.dat,9088,INV-04865300053,4/5,4,5
review02499.dat,8525,S29280500004,2/5,2,5
review02500.dat,1416,S19216200031,1/5,1,5
review02501.dat,4299,S05853700036,5/5,5,5
review02502.dat,6496,S03381400048,4/5,4,5
review02503.dat,6077,INV-07228300020,3/5,3,5
review02504.dat,5853,INV-09226000039,4/5,4,5
review02505.dat,8980,S26001400033,1/5,1,5
review02506.dat,8163,S33706500011,3/5,3,5
review02507.dat,8607,S12162400109,2/5,2,5
review02508.dat,2461,S09036800216,3/5,3,5
review02509.dat,4832,INV-05914900052,3/5,3,5
review02510.dat,7069,S28331800172,2/5,2,5
review02511.dat,5511,S06900800054,1/5,1,5
review02512.dat,4872,S33383400121,4/5,4,5
review02513.dat,2299,S13066400024,1/5,1,5
review02514.dat,3933,S18090100057,5/5,5,5
review02515.dat,7542,S13521700019,3/5,3,5
review02516.dat,2777,S32292100065,3/5,3,5
review02517.dat,6312,S33865300015,5/5,5,5
review02518.dat,9619,S05948700033,5/5,5,5
review02519.dat,7109,S20466500001,3/5,3,5
review02520.dat,4842,INV-01646800012,1/5,1,5
review02521.dat,5980,INV-01513000031,4/5,4,5
review02522.dat,1368,S29370500021,1/5,1,5
review02523.dat,5134,S25755200202,5/5,5,5
review02524.dat,5835,INV-01346000172,4/5,4,5
review02525.dat,4898,INV-04004000031,4/5,4,5
review02526.dat,8572,INV-00068800004,1/5,1,5
review02527.dat,1267,S06262100251,4/5,4,5
review02528.dat,3721,S30579000086,5/5,5,5
review02529.dat,5438,S04987800377,2/5,2,5
review02530.dat,1375,S04463700008,1/5,1,5
review02531.dat,1914,S28274900009,4/5,4,5
review02532.dat,9280,S15506700016,2/5,2,5
review02533.dat,9231,S26669100006,2/5,2,5
review02534.dat,2318,S23063800039,4/5,4,5
review02535.dat,2367,S11006800008,1/5,1,5
review02536.dat,3080,S33493400034,1/5,1,5
review02537.dat,7339,S25362900024,5/5,5,5
review02538.dat,8299,INV-06443000226,5/5,5,5
review02539.dat,1209,S22475700166,1/5,1,5
review02540.dat,7087,S23770300110,4/5,4,5
review02541.dat,4870,S03475900026,2/5,2,5
review02542.dat,5064,INV-04991100174,2/5,2,5
review02543.dat,9961,INV-07577500003,5/5,5,5
review02544.dat,8924,S19418600035,4/5,4,5
review02545.dat,1199,S24172700004,1/5,1,5
review02546.dat,5897,S08661600129,5/5,5,5
review02547.dat,1043,S23222100057,4/5,4,5
review02548.dat,6782,INV-04852100195,2/5,2,5
review02549.dat,9339,INV-03753300023,3/5,3,5
review02550.dat,9554,INV-02924100132,2/5,2,5
review02551.dat,5246,S07108900150,1/5,1,5
review02552.dat,7545,S30257300005,3/5,3,5
review02553.dat,8386,S06438800041,5/5,5,5
review02554.dat,1987,INV-01204600001,5/5,5,5
review02555.dat,5694,S22919800019,5/5,5,5
review02556.dat,9497,INV-02013300011,5/5,5,5
review02557.dat,2139,S20561400010,1/5,1,5
review02558.dat,7291,S26268500038,5/5,5,5
review02559.dat,4004,S26117000006,1/5,1,5
review02560.dat,8987,INV-06705800010,4/5,4,5
review02561.dat,1635,S29150000017,3/5,3,5
review02562.dat,5670,S15178600126,2/5,2,5
review02563.dat,6462,S07011600007,4/5,4,5
review02564.dat,4980,S17981600011,1/5,1,5
review02565.dat,6451,S13955600031,4/5,4,5
review02566.dat,5694,S12520900009,2/5,2,5
review02567.dat,4741,S33421300121,5/5,5,5
review02568.dat,6619,INV-01200100053,5/5,5,5
review02569.dat,6421,S16981300021,4/5,4,5
review02570.dat,8376,S18722200179,4/5,4,5
review02571.dat,8897,S05249700056,3/5,3,5
review02572.dat,6178,S13553400117,2/5,2,5
review02573.dat,9763,S05127700017,1/5,1,5
review02574.dat,3629,S21198200026,1/5,1,5
review02575.dat,4610,INV-05790100232,5/5,5,5
review02576.dat,8314,S13235200006,5/5,5,5
review02577.dat,7885,S03804000008,3/5,3,5
review02578.dat,1326,S11811500088,4/5,4,5
review02579.dat,4485,S21550100042,2/5,2,5
review02580.dat,3542,S03883300021,4/5,4,5
review02581.dat,3768,S32005000068,2/5,2,5
review02582.dat,9949,S33167100044,5/5,5,5
review02583.dat,9113,INV-06711800095,1/5,1,5
review02584.dat,3813,INV-06310000011,2/5,2,5
review02585.dat,4139,S05023100031,4/5,4,5
review02586.dat,5876,S12779700142,2/5,2,5
review02587.dat,1670,S24716600033,1/5,1,5
review02588.dat,4293,S12129900012,3/5,3,5
review02589.dat,8706,INV-02796400032,1/5,1,5
review02590.dat,3455,S20134900001,1/5,1,5
review02591.dat,8543,S09305600036,1/5,1,5
review02592.dat,9928,S07963000110,5/5,5,5
review02593.dat,5615,S29146300193,5/5,5,5
review02594.dat,2457,S22193200007,2/5,2,5
review02595.dat,2717,S29922900023,5/5,5,5
review02596.dat,9094,INV-06707900014,3/5,3,5
review02597.dat,7015,INV-01346000007,4/5,4,5
review02598.dat,8197,INV-09515900007,3/5,3,5
review02599.dat,1059,S10692800103,1/5,1,5
review02600.dat,7722,INV-05251100038,1/5,1,5
review02601.dat,2455,S12437500057,2/5,2,5
review02602.dat,2180,S26781900098,3/5,3,5
review02603.dat,8252,S12820000095,3/5,3,5
review02604.dat,8237,S21816600029,1/5,1,5
review02605.dat,4610,S24586400023,1/5,1,5
review02606.dat,8512,INV-00992000022,2/5,2,5
review02607.dat,9451,INV-04066900017,5/5,5,5
review02608.dat,1069,S10982900035,4/5,4,5
review02609.dat,9077,S27353200054,5/5,5,5
review02610.dat,1101,S15443500009,5/5,5,5
review02611.dat,4715,S18079800066,2/5,2,5
review02612.dat,4563,INV-01644600032,1/5,1,5
review02613.dat,6538,S06747000031,1/5,1,5
review02614.dat,1575,INV-08818600023,5/5,5,5
review02615.dat,1022,INV-03404400099,4/5,4,5
review02616.dat,5240,S05128100017,5/5,5,5
review02617.dat,1989,S32517100015,1/5,1,5
review02618.dat,9129,S18214300071,2/5,2,5
review02619.dat,8749,INV-06313700041,2/5,2,5
review02620.dat,5692,S31058100004,1/5,1,5
review02621.dat,6347,INV-02450400148,1/5,1,5
review02622.dat,9281,S11734400030,5/5,5,5
review02623.dat,5064,S16981300012,5/5,5,5
review02624.dat,6766,INV-03303200138,1/5,1,5
