Item_id,Item_Description,Category,Pack,Bottle_Volume_ml,Bottle_Cost,Bottle_Retail_Price
35637,Tomoe's Black Cherry,Cherry Soda,12,750.0,2.93,4.54
35691,Tomoe's Family Secret Black Cherry,Cherry Soda,12,750.0,2.61,3.92
35692,Tomoe's Red Pop,Cherry Soda,12,750.0,2.61,3.92
35695,Tomoe's Wild Cherry,Cherry Soda,12,750.0,2.61,3.91
35698,Kanan's Wild Cherry,Cherry Soda,12,500.0,2.12,3.18
35699,Tomoko's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.61,3.91
35702,Tomoko's Black Cherry,Cherry Soda,12,750.0,2.61,3.92
35713,Tomoko's Family Secret Black Cherry,Cherry Soda,12,750.0,2.94,4.7
35743,Tomoko's Red Pop,Cherry Soda,12,750.0,2.61,3.92
35759,Saitama's Red Pop,Cherry Soda,6,750.0,3.73,5.6
35766,Tomoko's Wild Cherry,Cherry Soda,12,750.0,3.07,4.6
35770,Tomoya's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.47,3.89
35773,Tomoya's Black Cherry,Cherry Soda,12,750.0,2.61,3.92
35776,Haruhi's Black Cherry,Cherry Soda,10,600.0,2.05,3.08
35779,Tomoya's Family Secret Black Cherry,Cherry Soda,4,600.0,2.24,3.36
35780,Tomoya's Red Pop,Cherry Soda,12,750.0,2.61,3.92
35784,Tomoya's Wild Cherry,Cherry Soda,12,750.0,2.61,3.92
35785,Haruhi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.77,4.16
35798,Tomoyo's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.3,3.45
35867,Tomoyo's Black Cherry,Cherry Soda,12,750.0,2.61,3.92
35873,Tomoyo's Family Secret Black Cherry,Cherry Soda,12,750.0,2.61,3.92
35881,Tomoyo's Red Pop,Cherry Soda,12,750.0,2.47,3.89
35887,Tomoyo's Wild Cherry,Cherry Soda,12,750.0,2.61,3.92
35891,Tooru's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,3.07,4.6
35897,Tooru's Black Cherry,Cherry Soda,12,750.0,3.22,4.83
35904,Saitama's Wild Cherry,Cherry Soda,6,750.0,3.73,5.6
35907,Tooru's Family Secret Black Cherry,Cherry Soda,12,750.0,2.47,3.88
35913,Haruhi's Red Pop,Cherry Soda,48,200.0,1.66,2.5
35914,Haruhi's Wild Cherry,Cherry Soda,24,375.0,1.77,2.66
35915,Tooru's Red Pop,Cherry Soda,12,750.0,2.93,4.54
35916,Haruko's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,1.97,2.96
35917,Haruko's Black Cherry,Cherry Soda,12,1000.0,2.09,3.14
35918,Haruko's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.51,3.76
35920,Tooru's Wild Cherry,Cherry Soda,12,500.0,2.2,3.3
35921,Touka's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.61,3.92
35926,Haruko's Red Pop,Cherry Soda,12,750.0,1.97,2.96
35933,Touka's Black Cherry,Cherry Soda,12,375.0,2.7,4.05
35934,Touka's Family Secret Black Cherry,Cherry Soda,6,750.0,4.11,6.17
35937,Touka's Red Pop,Cherry Soda,12,750.0,2.61,3.92
35944,Haruko's Wild Cherry,Cherry Soda,24,375.0,1.75,2.61
35946,Hei's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,1.98,2.96
35947,Hei's Black Cherry,Cherry Soda,12,1000.0,2.06,3.09
35948,Hei's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.51,3.76
35950,Touka's Wild Cherry,Cherry Soda,12,750.0,2.61,3.92
35953,Toushirou's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.61,3.92
35961,Toushirou's Black Cherry,Cherry Soda,12,750.0,2.61,3.91
35964,Toushirou's Family Secret Black Cherry,Cherry Soda,12,750.0,3.07,4.6
35969,Toushirou's Red Pop,Cherry Soda,12,750.0,3.22,4.83
35973,Toushirou's Wild Cherry,Cherry Soda,12,750.0,3.22,4.83
35975,Tsubasa's Gourmet Black Cherry Soda,Cherry Soda,4,600.0,2.24,3.36
35981,Hei's Red Pop,Cherry Soda,12,750.0,3.51,5.27
35982,Tsubasa's Black Cherry,Cherry Soda,6,750.0,2.66,3.99
36002,Tsubasa's Family Secret Black Cherry,Cherry Soda,12,750.0,2.61,3.92
36006,Hei's Wild Cherry,Cherry Soda,6,750.0,3.64,5.46
36010,Tsubasa's Red Pop,Cherry Soda,12,750.0,2.93,4.54
36014,Tsubasa's Wild Cherry,Cherry Soda,4,600.0,2.3,3.45
36015,Tsunayoshi's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.47,3.89
36020,Tsunayoshi's Black Cherry,Cherry Soda,12,750.0,2.3,3.45
36034,Tsunayoshi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.61,3.92
36059,Sakura's Gourmet Black Cherry Soda,Cherry Soda,6,375.0,4.16,6.24
36061,Kakashi's Berry Mix,Fruit Punch,12,750.0,2.61,3.92
36083,Tsunayoshi's Red Pop,Cherry Soda,12,750.0,2.3,3.45
36092,Yuno's Family Secret Black Cherry,Cherry Soda,6,750.0,3.88,5.82
36108,Johan's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.76,4.14
36121,Hideko's Gourmet Black Cherry Soda,Cherry Soda,6,600.0,2.18,3.27
36122,Hideko's Black Cherry,Cherry Soda,12,750.0,2.77,4.16
36124,Johan's Red Pop,Cherry Soda,6,1750.0,3.47,5.2
36162,Kakashi's Tropical Fruit Punch,Fruit Punch,6,750.0,3.64,5.46
36164,Tsunayoshi's Wild Cherry,Cherry Soda,4,600.0,2.29,3.44
36165,Ulquiorra's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.47,3.88
36171,Rika's Wild Cherry,Cherry Soda,6,750.0,3.12,4.68
36186,Hideko's Family Secret Black Cherry,Cherry Soda,12,750.0,2.24,3.36
36188,Hideko's Red Pop,Cherry Soda,6,1750.0,2.86,4.29
36200,Sakura's Black Cherry,Cherry Soda,6,750.0,3.52,5.28
36214,Ulquiorra's Black Cherry,Cherry Soda,4,600.0,2.29,3.44
36215,Ulquiorra's Family Secret Black Cherry,Cherry Soda,12,750.0,2.61,3.92
36218,Kallen's Fruit Punch,Fruit Punch,12,750.0,2.61,3.92
36221,Ulquiorra's Red Pop,Cherry Soda,12,750.0,2.9,4.35
36229,Hideko's Wild Cherry,Cherry Soda,6,750.0,3.47,5.2
36232,Sakura's Family Secret Black Cherry,Cherry Soda,6,200.0,3.47,5.2
36233,Sakura's Red Pop,Cherry Soda,6,1000.0,5.28,7.92
36235,Sakura's Wild Cherry,Cherry Soda,6,1000.0,5.31,7.96
36238,Ulquiorra's Wild Cherry,Cherry Soda,12,750.0,2.9,4.35
36252,Sanji's Gourmet Black Cherry Soda,Cherry Soda,24,200.0,1.99,2.98
36258,Johan's Wild Cherry,Cherry Soda,12,750.0,2.2,3.3
36278,Umi's Gourmet Black Cherry Soda,Cherry Soda,10,600.0,2.42,3.63
36287,Hikaru's Gourmet Black Cherry Soda,Cherry Soda,8,600.0,2.55,3.82
36288,Hikaru's Black Cherry,Cherry Soda,12,750.0,2.96,4.44
36296,Sanji's Black Cherry,Cherry Soda,6,750.0,3.88,5.82
36301,Joseph's Gourmet Black Cherry Soda,Cherry Soda,12,500.0,2.03,3.04
36302,Hikaru's Family Secret Black Cherry,Cherry Soda,48,200.0,1.66,2.5
36304,Hikaru's Red Pop,Cherry Soda,24,375.0,1.79,2.69
36305,Hikaru's Wild Cherry,Cherry Soda,12,750.0,1.96,2.94
36306,Himeko's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,1.96,2.94
36307,Himeko's Black Cherry,Cherry Soda,12,1000.0,2.06,3.09
36308,Himeko's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.5,3.75
36309,Umi's Black Cherry,Cherry Soda,10,600.0,2.71,4.06
36311,Umi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.66,3.99
36314,Sanji's Family Secret Black Cherry,Cherry Soda,12,375.0,2.44,3.66
36315,Sanji's Red Pop,Cherry Soda,12,750.0,3.14,4.71
36317,Sanji's Wild Cherry,Cherry Soda,12,750.0,3.19,4.79
36331,Umi's Red Pop,Cherry Soda,12,750.0,2.9,4.35
36344,Sasuke's Gourmet Black Cherry Soda,Cherry Soda,6,375.0,4.13,6.2
36352,Sasuke's Black Cherry,Cherry Soda,6,200.0,3.47,5.2
36369,Himeko's Red Pop,Cherry Soda,12,1000.0,2.63,3.94
36374,Kallen's Berry Mix,Fruit Punch,6,1000.0,3.97,5.96
36376,Umi's Wild Cherry,Cherry Soda,12,750.0,2.9,4.35
36379,Usopp's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.9,4.35
36384,Usopp's Black Cherry,Cherry Soda,12,750.0,2.9,4.35
36390,Celty's Big Blue,Blueberry Soda,6,750.0,5.44,8.16
36393,Sasuke's Family Secret Black Cherry,Cherry Soda,12,750.0,3.54,5.31
36399,Sasuke's Red Pop,Cherry Soda,6,750.0,3.4,5.1
36406,Sasuke's Wild Cherry,Cherry Soda,12,750.0,4.16,6.24
36410,Himeko's Wild Cherry,Cherry Soda,12,750.0,2.92,4.38
36411,Satsuki's Gourmet Black Cherry Soda,Cherry Soda,6,1000.0,5.28,7.92
36433,Usopp's Family Secret Black Cherry,Cherry Soda,10,600.0,2.71,4.06
36435,Usopp's Red Pop,Cherry Soda,12,750.0,2.66,3.99
36443,Satsuki's Black Cherry,Cherry Soda,6,200.0,3.47,5.2
36444,Satsuki's Family Secret Black Cherry,Cherry Soda,6,100.0,3.47,5.2
36447,Hinata's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,3.27,4.9
36460,Satsuki's Red Pop,Cherry Soda,12,750.0,3.12,4.68
36466,Usopp's Wild Cherry,Cherry Soda,10,600.0,4.12,6.18
36468,Vegeta's Gourmet Black Cherry Soda,Cherry Soda,6,750.0,3.5,5.25
36471,Vegeta's Black Cherry,Cherry Soda,10,600.0,4.12,6.18
36473,Vegeta's Family Secret Black Cherry,Cherry Soda,6,750.0,3.5,5.25
36482,Rikka's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,2.2,3.3
36494,Vegeta's Red Pop,Cherry Soda,12,750.0,2.9,4.35
36498,Vegeta's Wild Cherry,Cherry Soda,12,750.0,2.9,4.35
36527,Victor's Gourmet Black Cherry Soda,Cherry Soda,12,375.0,2.54,3.81
36535,Hachiman's Gourmet Black Cherry Soda,Cherry Soda,1,3000.0,9.96,14.94
36552,Joseph's Black Cherry,Cherry Soda,1,50.0,5.73,8.6
36574,Victor's Black Cherry,Cherry Soda,10,50.0,2.38,3.57
36576,Victor's Family Secret Black Cherry,Cherry Soda,12,750.0,2.66,3.99
36578,Victor's Red Pop,Cherry Soda,6,1750.0,3.33,5.0
36591,Hinata's Black Cherry,Cherry Soda,6,500.0,2.2,3.3
36592,Hinata's Family Secret Black Cherry,Cherry Soda,12,750.0,2.91,4.36
36595,Hinata's Red Pop,Cherry Soda,6,1750.0,3.61,5.42
36604,Kanna's Gourmet Black Cherry Soda,Cherry Soda,6,600.0,2.19,3.28
36606,Kanna's Black Cherry,Cherry Soda,12,750.0,2.77,4.16
36614,Kanna's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.91,4.36
36616,Kanna's Red Pop,Cherry Soda,24,200.0,1.82,2.73
36617,Kanna's Wild Cherry,Cherry Soda,24,375.0,1.99,2.98
36618,Kaori's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.56,3.84
36620,Kaori's Black Cherry,Cherry Soda,6,1750.0,3.47,5.2
36641,Victor's Wild Cherry,Cherry Soda,12,750.0,2.9,4.35
36644,Victorique's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.9,4.35
36648,Joseph's Family Secret Black Cherry,Cherry Soda,12,750.0,1.97,2.96
36650,Joseph's Red Pop,Cherry Soda,6,1750.0,2.48,3.72
36667,Hinata's Wild Cherry,Cherry Soda,12,1000.0,2.11,3.16
36668,Hisoka's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,2.44,3.66
36673,Joseph's Wild Cherry,Cherry Soda,12,750.0,3.05,4.57
36685,Victorique's Black Cherry,Cherry Soda,24,375.0,2.41,3.62
36723,Joutarou's Gourmet Black Cherry Soda,Cherry Soda,6,750.0,4.25,6.38
36821,Hisoka's Black Cherry,Cherry Soda,12,750.0,2.61,3.92
36870,Satsuki's Wild Cherry,Cherry Soda,12,1000.0,4.71,7.07
36871,Sawako's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,4.14,6.21
36886,Joutarou's Black Cherry,Cherry Soda,12,750.0,1.97,2.96
36887,Joutarou's Family Secret Black Cherry,Cherry Soda,12,1000.0,2.08,3.12
36896,Hisoka's Family Secret Black Cherry,Cherry Soda,12,750.0,3.26,4.89
36901,Hisoka's Red Pop,Cherry Soda,6,500.0,2.16,3.24
36903,Hisoka's Wild Cherry,Cherry Soda,48,200.0,1.66,2.49
36904,Hitagi's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,1.75,2.62
36907,Hitagi's Black Cherry,Cherry Soda,12,1000.0,2.08,3.12
36908,Joutarou's Red Pop,Cherry Soda,6,1750.0,2.55,3.83
36965,Hitagi's Family Secret Black Cherry,Cherry Soda,12,500.0,2.28,3.42
36967,Hitagi's Red Pop,Cherry Soda,24,200.0,1.82,2.73
36968,Hitagi's Wild Cherry,Cherry Soda,24,375.0,1.99,2.98
36969,Holo's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.47,3.7
36970,Holo's Black Cherry,Cherry Soda,12,1000.0,2.53,3.8
36971,Holo's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.38,5.07
36973,Holo's Red Pop,Cherry Soda,48,200.0,1.66,2.5
36974,Holo's Wild Cherry,Cherry Soda,24,375.0,1.74,2.6
36976,Homura's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,1.97,2.96
36978,Homura's Black Cherry,Cherry Soda,6,1750.0,2.48,3.72
37020,Joutarou's Wild Cherry,Cherry Soda,6,750.0,3.47,5.2
37040,Juuzou's Gourmet Black Cherry Soda,Cherry Soda,6,750.0,3.61,5.42
37097,Homura's Family Secret Black Cherry,Cherry Soda,12,1000.0,2.06,3.09
37111,Ryuuji's Cool Lime,Lime Soda,6,1750.0,2.91,4.36
37145,Homura's Red Pop,Cherry Soda,6,500.0,2.2,3.3
37146,Homura's Wild Cherry,Cherry Soda,6,750.0,2.91,4.37
37147,Hachiman's Black Cherry,Cherry Soda,12,750.0,2.7,4.05
37148,Honoka's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,3.61,5.42
37203,Honoka's Black Cherry,Cherry Soda,1,1000.0,11.35,17.03
37204,Honoka's Family Secret Black Cherry,Cherry Soda,6,750.0,3.61,5.42
37217,Honoka's Red Pop,Cherry Soda,12,1000.0,2.1,3.15
37335,Honoka's Wild Cherry,Cherry Soda,12,750.0,2.38,3.62
37336,Houtarou's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.38,3.62
37338,Houtarou's Black Cherry,Cherry Soda,6,1750.0,3.05,4.58
37339,Houtarou's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.05,4.58
37344,Houtarou's Red Pop,Cherry Soda,12,375.0,1.82,2.73
37346,Houtarou's Wild Cherry,Cherry Soda,12,750.0,2.0,3.0
37347,Howl's Gourmet Black Cherry Soda,Cherry Soda,12,1000.0,2.1,3.15
37348,Howl's Black Cherry,Cherry Soda,6,1750.0,2.57,3.86
37356,Howl's Family Secret Black Cherry,Cherry Soda,12,750.0,2.0,3.0
37413,Howl's Red Pop,Cherry Soda,48,200.0,1.72,2.59
37414,Howl's Wild Cherry,Cherry Soda,24,375.0,1.92,2.88
37416,Ichigo's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.08,3.12
37417,Ichigo's Black Cherry,Cherry Soda,12,1000.0,2.2,3.3
37418,Ichigo's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.7,4.05
37426,Ichigo's Red Pop,Cherry Soda,12,750.0,2.13,3.2
37436,Hachiman's Family Secret Black Cherry,Cherry Soda,12,750.0,2.85,4.28
37526,Ichigo's Wild Cherry,Cherry Soda,6,750.0,3.05,4.57
37528,Juuzou's Black Cherry,Cherry Soda,6,1750.0,3.97,5.96
37586,Ikuto's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.56,3.84
37599,Ikuto's Black Cherry,Cherry Soda,6,1750.0,2.51,3.76
37640,Ikuto's Family Secret Black Cherry,Cherry Soda,6,750.0,3.48,5.22
37641,Juuzou's Family Secret Black Cherry,Cherry Soda,6,500.0,2.91,4.36
37642,Ikuto's Red Pop,Cherry Soda,6,750.0,3.31,4.96
37742,Ikuto's Wild Cherry,Cherry Soda,12,750.0,3.1,4.65
37880,Inori's Gourmet Black Cherry Soda,Cherry Soda,24,200.0,1.75,2.62
37881,Juuzou's Red Pop,Cherry Soda,12,500.0,2.15,3.23
37886,Inori's Black Cherry,Cherry Soda,12,750.0,2.26,3.39
37888,Inori's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.91,4.36
37889,Inori's Red Pop,Cherry Soda,12,375.0,1.89,2.84
37934,Inori's Wild Cherry,Cherry Soda,24,375.0,1.75,2.62
37935,Inuyasha's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.01,3.01
37936,Inuyasha's Black Cherry,Cherry Soda,12,750.0,2.01,3.01
37937,Inuyasha's Family Secret Black Cherry,Cherry Soda,12,1000.0,2.12,3.18
37938,Inuyasha's Red Pop,Cherry Soda,6,1750.0,2.41,3.74
37976,Kallen's Tropical Fruit Punch,Fruit Punch,12,750.0,2.91,4.37
37977,Kamina's Fruit Punch,Fruit Punch,6,1000.0,3.24,4.86
37984,Inuyasha's Wild Cherry,Cherry Soda,12,375.0,2.15,3.23
37986,Ippo's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.91,4.37
37987,Ippo's Black Cherry,Cherry Soda,12,1000.0,3.24,4.86
37988,Ippo's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.92,5.88
37991,Ippo's Red Pop,Cherry Soda,12,500.0,2.55,3.82
37993,Ippo's Wild Cherry,Cherry Soda,48,200.0,1.85,2.78
37994,Issei's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,2.17,3.26
37996,Issei's Black Cherry,Cherry Soda,12,750.0,2.66,3.99
37997,Issei's Family Secret Black Cherry,Cherry Soda,12,1000.0,2.8,4.2
37998,Issei's Red Pop,Cherry Soda,6,1750.0,3.58,5.37
38002,Kaori's Family Secret Black Cherry,Cherry Soda,12,750.0,2.62,3.93
38006,Issei's Wild Cherry,Cherry Soda,12,750.0,2.62,3.93
38008,Itachi's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,3.58,5.37
38026,Itachi's Black Cherry,Cherry Soda,6,750.0,3.5,5.25
38031,Juuzou's Wild Cherry,Cherry Soda,12,750.0,2.73,4.1
38033,Kagura's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,3.93,5.9
38046,Itachi's Family Secret Black Cherry,Cherry Soda,12,750.0,3.12,4.68
38056,Itachi's Red Pop,Cherry Soda,12,750.0,2.35,3.53
38058,Itachi's Wild Cherry,Cherry Soda,12,1000.0,2.51,3.76
38081,Kagura's Black Cherry,Cherry Soda,10,600.0,2.35,3.53
38086,Izaya's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.2,3.3
38088,Izaya's Black Cherry,Cherry Soda,6,1750.0,2.83,4.25
38089,Izaya's Family Secret Black Cherry,Cherry Soda,48,100.0,1.63,2.45
38169,Izaya's Red Pop,Cherry Soda,12,750.0,2.81,4.21
38172,Izaya's Wild Cherry,Cherry Soda,24,375.0,2.03,3.04
38174,Izayoi's Gourmet Black Cherry Soda,Cherry Soda,12,375.0,2.26,3.39
38176,Izayoi's Black Cherry,Cherry Soda,12,750.0,2.86,4.29
38177,Izayoi's Family Secret Black Cherry,Cherry Soda,12,1000.0,3.18,4.77
38178,Izayoi's Red Pop,Cherry Soda,6,1750.0,4.11,6.17
38179,Kagura's Family Secret Black Cherry,Cherry Soda,24,200.0,1.99,2.99
38180,Izayoi's Wild Cherry,Cherry Soda,5,600.0,3.3,4.95
38202,Hachiman's Red Pop,Cherry Soda,6,750.0,3.61,5.42
38504,Kagura's Red Pop,Cherry Soda,6,50.0,2.18,3.27
38507,Kagura's Wild Cherry,Cherry Soda,12,750.0,2.77,4.16
38580,Izuku's Gourmet Black Cherry Soda,Cherry Soda,12,1000.0,2.05,3.08
38581,Izuku's Black Cherry,Cherry Soda,6,1750.0,2.43,3.64
39466,Kaiji's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.7,4.05
39506,Sawako's Black Cherry,Cherry Soda,6,200.0,3.47,5.2
39606,Kaiji's Black Cherry,Cherry Soda,12,750.0,2.06,3.09
39608,Kaiji's Family Secret Black Cherry,Cherry Soda,6,1750.0,2.91,4.36
39655,Kaori's Red Pop,Cherry Soda,12,500.0,2.15,3.23
39659,Kaiji's Red Pop,Cherry Soda,12,750.0,2.26,3.39
39666,Kaiji's Wild Cherry,Cherry Soda,12,750.0,2.21,3.32
39704,Kaori's Wild Cherry,Cherry Soda,6,50.0,2.18,3.27
39705,Karma's Gourmet Black Cherry Soda,Cherry Soda,6,50.0,2.18,3.27
39706,Karma's Black Cherry,Cherry Soda,6,50.0,2.18,3.27
39707,Karma's Family Secret Black Cherry,Cherry Soda,12,750.0,2.77,4.16
39714,Karma's Red Pop,Cherry Soda,12,50.0,2.19,3.29
39715,Karma's Wild Cherry,Cherry Soda,12,750.0,2.66,3.99
39723,Kazuma's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,1.99,2.98
39725,Kazuma's Black Cherry,Cherry Soda,12,750.0,2.56,3.84
39727,Kazuma's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.47,5.2
39752,Kazuma's Red Pop,Cherry Soda,12,750.0,1.97,2.96
39753,Kazuma's Wild Cherry,Cherry Soda,6,1750.0,2.48,3.72
39755,Kazuto's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,3.05,4.58
39759,Kakashi's Gourmet Black Cherry Soda,Cherry Soda,12,500.0,2.12,3.18
39770,Edward's Vanilla Cream Soda,Cream Soda,12,500.0,2.12,3.18
39771,Kazuto's Black Cherry,Cherry Soda,12,500.0,2.12,3.18
39777,Kazuto's Family Secret Black Cherry,Cherry Soda,12,750.0,2.77,4.16
39825,Kazuto's Red Pop,Cherry Soda,12,750.0,2.77,4.16
39830,Kazuto's Wild Cherry,Cherry Soda,12,750.0,2.26,3.39
39834,Keima's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.26,3.39
39839,Keima's Black Cherry,Cherry Soda,12,750.0,2.77,4.16
39849,Keima's Family Secret Black Cherry,Cherry Soda,12,500.0,2.9,4.35
39850,Keima's Red Pop,Cherry Soda,12,750.0,2.91,4.37
39856,Keima's Wild Cherry,Cherry Soda,12,750.0,2.77,4.16
39864,Kakashi's Black Cherry,Cherry Soda,24,375.0,2.17,3.26
39865,Ken's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,1.99,2.99
39866,Kakashi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.73,4.1
39868,Kakashi's Red Pop,Cherry Soda,6,1750.0,3.75,5.62
39869,Ken's Black Cherry,Cherry Soda,12,600.0,2.55,3.83
39871,Ken's Family Secret Black Cherry,Cherry Soda,12,750.0,2.66,3.99
39874,Ken's Red Pop,Cherry Soda,12,600.0,2.55,3.83
39876,Ken's Wild Cherry,Cherry Soda,12,750.0,2.66,3.99
39890,Kenji's Gourmet Black Cherry Soda,Cherry Soda,12,600.0,2.55,3.83
39892,Kenji's Black Cherry,Cherry Soda,12,750.0,2.66,3.99
39916,Kenji's Family Secret Black Cherry,Cherry Soda,24,200.0,1.82,2.73
39917,Kenji's Red Pop,Cherry Soda,24,375.0,1.99,2.98
39918,Kenji's Wild Cherry,Cherry Soda,12,750.0,2.47,3.7
39919,Kenpachi's Gourmet Black Cherry Soda,Cherry Soda,6,1750.0,3.38,5.07
39920,Kenpachi's Black Cherry,Cherry Soda,6,600.0,2.18,3.27
39922,Kenpachi's Family Secret Black Cherry,Cherry Soda,12,750.0,2.77,4.16
39930,Kenpachi's Red Pop,Cherry Soda,6,1750.0,3.97,5.96
39939,Kenpachi's Wild Cherry,Cherry Soda,12,750.0,2.91,4.37
39943,Kenshin's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.91,4.37
39946,Kenshin's Black Cherry,Cherry Soda,6,750.0,3.61,5.42
40000,Kenshin's Family Secret Black Cherry,Cherry Soda,12,500.0,2.16,3.24
40001,Kenshin's Red Pop,Cherry Soda,12,750.0,2.63,3.95
40005,Kenshin's Wild Cherry,Cherry Soda,6,500.0,2.19,3.29
40007,Kid's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.42,3.63
40023,Kid's Black Cherry,Cherry Soda,12,500.0,2.16,3.24
40024,Kid's Family Secret Black Cherry,Cherry Soda,12,750.0,2.63,3.95
40052,Kid's Red Pop,Cherry Soda,6,600.0,2.18,3.27
40053,Kid's Wild Cherry,Cherry Soda,12,750.0,2.77,4.16
40059,Killua's Gourmet Black Cherry Soda,Cherry Soda,12,500.0,2.9,4.35
40060,Killua's Black Cherry,Cherry Soda,12,750.0,2.7,4.3
40063,Killua's Family Secret Black Cherry,Cherry Soda,12,500.0,2.9,4.35
40064,Killua's Red Pop,Cherry Soda,12,750.0,2.91,4.37
40069,Killua's Wild Cherry,Cherry Soda,24,200.0,1.82,2.73
40070,Kiritsugu's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,1.99,2.98
40071,Kiritsugu's Black Cherry,Cherry Soda,12,750.0,2.47,3.7
40073,Kiritsugu's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.38,5.07
40092,Kiritsugu's Red Pop,Cherry Soda,12,750.0,2.26,3.39
40105,Kiritsugu's Wild Cherry,Cherry Soda,12,750.0,3.26,4.89
40107,Kisuke's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,3.26,4.89
40118,Kakashi's Wild Cherry,Cherry Soda,6,1750.0,2.44,3.66
40125,Kisuke's Black Cherry,Cherry Soda,12,500.0,2.1,3.15
40126,Kisuke's Family Secret Black Cherry,Cherry Soda,12,750.0,2.18,3.27
40145,Kisuke's Red Pop,Cherry Soda,12,500.0,2.1,3.15
40146,Kisuke's Wild Cherry,Cherry Soda,12,750.0,2.18,3.27
40151,Konata's Gourmet Black Cherry Soda,Cherry Soda,6,600.0,2.18,3.27
40152,Konata's Black Cherry,Cherry Soda,12,750.0,2.77,4.16
40154,Konata's Family Secret Black Cherry,Cherry Soda,6,1750.0,3.47,5.2
40157,Konata's Red Pop,Cherry Soda,12,750.0,2.26,3.39
40184,Konata's Wild Cherry,Cherry Soda,24,200.0,1.82,2.73
40185,Kosaki's Gourmet Black Cherry Soda,Cherry Soda,24,375.0,1.99,2.98
40186,Kosaki's Black Cherry,Cherry Soda,12,750.0,2.47,3.7
40191,Kosaki's Family Secret Black Cherry,Cherry Soda,24,200.0,1.82,2.73
40192,Kosaki's Red Pop,Cherry Soda,24,375.0,1.99,2.98
40193,Kosaki's Wild Cherry,Cherry Soda,12,750.0,2.47,3.7
40202,Kotarou's Gourmet Black Cherry Soda,Cherry Soda,12,500.0,2.9,4.35
40203,Kotarou's Black Cherry,Cherry Soda,12,750.0,2.91,4.37
40213,Kotarou's Family Secret Black Cherry,Cherry Soda,10,600.0,3.18,4.77
40228,Kotarou's Red Pop,Cherry Soda,6,500.0,2.19,3.29
40229,Kotarou's Wild Cherry,Cherry Soda,12,750.0,2.42,3.63
40232,Kotori's Gourmet Black Cherry Soda,Cherry Soda,12,750.0,2.91,4.37
